username;;date;;retweets;;favorites;;text;;geo;;mentions;;hashtags;;id;;permalink
owaingwynedd;;2018-07-21 17:57;;0;;9;;"Not a bad location to go for a run this morning... Golden Gate Bridge, San Francisco - 18k. #bucketlist #fog @Golden Gate Bridge https://www.instagram.com/p/BlgL6emjGiJ/?utm_source=ig_twitter_share&igshid=1tekejuegcehx …";;;;@Golden;;#bucketlist #fog;;"1020729565184811008";;https://twitter.com/owaingwynedd/status/1020729565184811008
8smileysCA;;2018-07-21 17:20;;0;;6;;"Today I finished my second round of the 80 day workout program (160 total workouts). I cried through the 80th workout, not because it was over, but because I am so proud of myself. It… https://www.instagram.com/p/BlgHoqGgsbE/?utm_source=ig_twitter_share&igshid=1hs8tdnptpvub …";;;;;;;;"1020720143742177280";;https://twitter.com/8smileysCA/status/1020720143742177280
ThreeMileBrew;;2018-07-21 23:53;;1;;4;;"Morning reflections remind us of who we are and why we do what we do. It’s for all the craft beer fans, yes like you. You know who you are!! - - - - - - #craftbeer #craftbeerforthepeople… https://www.instagram.com/p/BlgPcaOAJW6/?utm_source=ig_twitter_share&igshid=1rlo2ibkkmyko …";;;;;;#craftbeer #craftbeerforthepeople;;"1020819077202247680";;https://twitter.com/ThreeMileBrew/status/1020819077202247680
TanisParenteau;;2018-07-21 22:27;;1;;3;;"How I book my voiceover work—in my trusty traveling closet studio @Ashland, Oregon https://www.instagram.com/p/BlgbDeRH6d0/?utm_source=ig_twitter_share&igshid=17haxqzakfidq …";;;;@Ashland;;;;"1020797558254432259";;https://twitter.com/TanisParenteau/status/1020797558254432259
SuzanneAldrich;;2018-07-21 21:48;;0;;4;;"Hiking with my family (@Lady Bird Johnson Grove in Orick, CA)https://www.swarmapp.com/c/dw99hc5oPxa";;;;@Lady;;;;"1020787541379829760";;https://twitter.com/SuzanneAldrich/status/1020787541379829760
dorothywang;;2018-07-21 21:37;;2;;8;;"Feeling the heat and risking smoke inhalation @Long Meadow Ranch Winery & Farmstead https://www.instagram.com/p/BlglF1cBlwe/?utm_source=ig_twitter_share&igshid=xax7vjizymd6 …";;;;@Long;;;;"1020784920099282944";;https://twitter.com/dorothywang/status/1020784920099282944
bummerman;;2018-07-21 17:38;;5;;42;;"Epic shot by ohall_no #keithurban #gibsonguitars @Lake Tahoe https://www.instagram.com/p/BlgJxLwhvye/?utm_source=ig_twitter_share&igshid=xgh7xo8uppfb …";;;;@Lake;;#keithurban #gibsonguitars;;"1020724830537175040";;https://twitter.com/bummerman/status/1020724830537175040
BerkeleyOHC;;2018-07-21 17:31;;2;;8;;"Port Chicago Memorial 2018 with the National Park Service's Kelli English sharing the painful history of July 17, 1944 and the "mutiny" trial that followed. Look for Robert Allen's oral… https://www.instagram.com/p/BlgI3NlljDr/?utm_source=ig_twitter_share&igshid=2lzy86s4f2cp …";;;;;;;;"1020722846555934720";;https://twitter.com/BerkeleyOHC/status/1020722846555934720
linecook;;2018-07-21 17:06;;0;;8;;"If you can deal with the heat, the hordes of teens, and $14 frozen margaritas, the state fair ain’t so bad @California State Fair https://www.instagram.com/p/BlgGAZwBTtJ/?utm_source=ig_twitter_share&igshid=1o7dmcrcodc05 …";;;;@California;;;;"1020716567875776512";;https://twitter.com/linecook/status/1020716567875776512
PaulWorcester;;2018-07-21 17:01;;0;;4;;"Epic time with my parents at Lake Almanor! We caught all the fish! Christy got the prize fish we were all jealous of. @Lake Almanor https://www.instagram.com/p/BlgFf6_hRTd/?utm_source=ig_twitter_share&igshid=11y5rwtsdz8m7 …";;;;@Lake;;;;"1020715459153481728";;https://twitter.com/PaulWorcester/status/1020715459153481728
BadlandsSac;;2018-07-21 16:41;;3;;9;;"Join us Friday 7/27 at 9PM as Badlands RuPaul's Drag Race Season 10 Invasion Tour wraps up with @KameronTheQueen w/Special Guest @Boomer_Banks Also Starring: Jazmyn Simone-Échelon & Sasha… https://www.instagram.com/p/BlgDMaGgGAY/?utm_source=ig_twitter_share&igshid=cp9nl464sg5g …";;;;@KameronTheQueen @Boomer_Banks;;;;"1020710381793304577";;https://twitter.com/BadlandsSac/status/1020710381793304577
FairytaleTown;;2018-07-21 16:39;;4;;5;;"The adventures of Anansi the Spider will be told on stage by the Fairytale Town Troupers starting this weekend! More info in our bio link. #fairytaletown #theatrearts… https://www.instagram.com/p/BlgC7RcAxvW/?utm_source=ig_twitter_share&igshid=1fxfuk6s8543m …";;;;;;#fairytaletown #theatrearts;;"1020709789234597888";;https://twitter.com/FairytaleTown/status/1020709789234597888
